> -L"Shanchiao fault"
120.811721822	24.6655669201
120.7948664	24.6619615593
> -L"Miaoli frontal structure"
120.737053625	24.607399589
120.730350297	24.6059064012
120.722057116	24.5987246964
120.720522267	24.594712857
120.716231199	24.5892293918
120.715681813	24.5862471742
120.716606451	24.5816861602
120.711345061	24.5748511417
120.711351672	24.5694281365
120.707587921	24.561394234
120.706742459	24.5565498447
120.702364514	24.5540778455
120.699145842	24.5513985746
120.696034654	24.5449052706
120.693584961	24.5298369317
120.692115682	24.5198302114
120.689734808	24.5085831898
120.687768799	24.5050755807
120.679393512	24.4918994609
120.672612798	24.4813530877
120.666126521	24.4735110549
120.663448168	24.4620049804
120.662995895	24.4582139051
120.657010758	24.4481617952
120.656301329	24.4439012029
> -L"Tunglo structure"
120.77387994	24.5001600296
120.774685573	24.4948249678
120.775040815	24.4876966925
120.77667376	24.4798315025
120.776687211	24.4722084305
120.776700656	24.4645853508
120.775589284	24.4489339561
120.773707749	24.437507214
120.771520464	24.4259582926
120.770950824	24.4163037411
120.766151369	24.4086279113
120.761074671	24.4030298665
> -L"East Miaoli structure"
120.847816619	24.5898525938
120.846746361	24.5837449068
120.844744744	24.5747782736
120.843286412	24.565541218
120.841777959	24.5615051315
120.84100225	24.5552483854
120.840423459	24.5482303764
120.84145522	24.5404318441
120.839914482	24.5373688649
120.840164687	24.5332858019
120.840591105	24.5296008006
120.839765678	24.5263383435
120.840266641	24.5179119374
120.837536981	24.5080488391
120.83708683	24.5028076703
120.835490214	24.5008948057
120.83239885	24.4941845192
120.832568733	24.4891082535
120.832738601	24.484031984
120.830588945	24.4811031587
120.830595162	24.4764596956
120.831303607	24.4712496452
120.832011993	24.4660395876
> -L"Shihtan fault"
120.97672083	24.6147656894
120.973643592	24.6086922324
120.968111522	24.598843759
120.96226113	24.5913890591
120.957347587	24.5826902374
120.947223667	24.5708198756
120.94152969	24.5638145493
120.936780834	24.5536836783
120.929678534	24.5408855435
120.922416552	24.5216677776
120.91466999	24.5033644603
120.911368006	24.4949148831
120.90414074	24.4805694908
120.893846775	24.4627102769
120.885508723	24.447415009
120.8797811	24.4330769297
120.867809957	24.4024884417
120.855310423	24.3828876041
> -L"Sanyi fault"
120.830578144	24.3971017497
120.823923256	24.3966444656
120.817268417	24.3961868894
120.809247185	24.3973045946
120.802977167	24.3991650106
120.792341737	24.4029704494
120.789055898	24.4070792863
120.784867957	24.407803654
120.778444756	24.4084238737
120.770719654	24.4040098828
120.765806387	24.4032280716
120.763222043	24.4008533846
120.753797626	24.3843227477
120.752011233	24.3749628796
120.745489916	24.3682278875
120.740325314	24.362588771
120.736781619	24.3554706248
120.736822209	24.3441598568
120.738251763	24.333698694
120.738785065	24.3249515233
120.741002886	24.3174524965
120.737117499	24.3132546268
120.735581222	24.3104254921
120.736948671	24.3018395997
120.738947073	24.2997288086
120.739121539	24.2969386132
120.733884316	24.2900805254
120.734521772	24.2843481034
120.734594452	24.2816008681
120.735407582	24.2736605922
120.73536734	24.2690506848
120.734189238	24.2674705053
120.734045355	24.2625946731
120.730861374	24.2484825951
120.730223203	24.234614324
> -L"Tuntzuchiao fault"
120.835123152	24.3619237898
120.829909784	24.3601263108
120.802548751	24.3463566277
120.772177826	24.3399943989
120.765119686	24.3356596165
120.741002886	24.3174524965
120.721766078	24.3076200381
120.692308003	24.2937906266
120.654837562	24.2792126737
120.613534077	24.2650300532
> -L"Changhua fault"
120.666058565	23.6628579606
120.666034592	23.6722950752
120.661192611	23.6890086209
120.662836266	23.7056167754
120.665160768	23.709802823
120.66966181	23.7255808286
120.66925025	23.7344197573
120.663788146	23.7540397377
120.66215691	23.7678522372
120.659575495	23.7733507982
120.647131994	23.7943746808
120.635446064	23.8048227753
120.617482345	23.8209057258
120.606797591	23.8333021512
120.606764811	23.8441724392
120.60850155	23.8591755623
120.614278828	23.887228423
120.622057756	23.9149831812
120.606454338	23.9669102678
120.599676997	23.9771445903
120.581418595	24.0066592186
120.554602427	24.0229164834
120.549424231	24.0310359655
120.545143009	24.052658111
120.548024106	24.0743386972
120.548610842	24.0999364791
120.550773496	24.1219052479
120.549765343	24.1405107628
120.545348911	24.1558604512
120.543755761	24.1728412636
120.549838846	24.1868156144
120.548626354	24.1962243846
120.54859245	24.2058530037
120.555094049	24.2216247634
120.55927749	24.2308308987
120.563362779	24.2437169823
120.572402757	24.2572660761
120.580254893	24.2737324087
120.590014572	24.2849023163
120.600944834	24.2997530354
120.608011052	24.3050725948
120.612436284	24.3268411972
120.615783333	24.3327729257
120.624357559	24.3380684901
120.629205815	24.3457887099
120.634844792	24.3559448737
120.645535857	24.3653013211
> -L"Chelungpu fault"
120.833829056	24.3200004406
120.830168521	24.308457639
120.826657685	24.3023259444
120.82037062	24.2966209247
120.803221135	24.2875783599
120.796742942	24.2853332454
120.78893362	24.2844180178
120.777726828	24.2842587028
120.769924509	24.2833860553
120.765762279	24.2851724361
120.75963213	24.2810777121
120.756991667	24.2744066358
120.744820414	24.2572010763
120.737951302	24.2448323312
120.730223203	24.234614324
120.728916785	24.2221331336
120.724733407	24.2143819754
120.726033625	24.2083786794
120.7248181	24.2013582574
120.722127898	24.1898669014
120.729407704	24.1769742758
120.735110642	24.1654815173
120.738940688	24.1508705113
120.734577232	24.1406708766
120.73562667	24.1277984353
120.739446533	24.1176128583
120.734205595	24.108350429
120.732040017	24.0958746557
120.736830975	24.0871198109
120.724319467	24.0855346449
120.721825081	24.076790531
120.715005821	24.0717311359
120.703612482	24.0699394278
120.699978812	24.0622882002
120.699853036	24.0535709364
120.693436544	24.0496690884
120.691403274	24.044971221
120.691559553	24.040680075
120.696427489	24.0345719342
120.699617415	24.0292968824
120.697915118	24.0226632233
120.69874513	24.0141867009
120.698494045	24.0101171441
120.695332714	24.0054068333
120.689031119	23.9991013176
120.6904048	23.9785742552
120.692281362	23.971818824
120.688945001	23.9672011998
120.686644567	23.9598024595
120.697323373	23.9488268851
120.700364178	23.947827639
120.703611465	23.9429383115
120.704907683	23.9359925848
120.709918763	23.9281982331
120.703619193	23.9142671961
120.703700654	23.9096506203
120.706628215	23.8993582241
120.709845041	23.8958774441
120.712480041	23.891590842
120.714400324	23.880597311
120.712350966	23.8759420018
120.707486103	23.8730659159
120.7062778	23.8607335564
120.703387914	23.8490603154
120.703845755	23.840075712
120.708156889	23.8355911893
120.715604644	23.8285003888
120.71509377	23.8245872704
120.710603696	23.8170212804
120.707409603	23.8112484265
120.706983436	23.8062854605
120.713552708	23.8017379733
120.711815759	23.796236124
120.708326731	23.7922061908
120.711252611	23.7872495218
120.709677654	23.7784551766
120.707582354	23.7721797584
120.710686821	23.7623453668
120.702666207	23.7552759888
120.698359763	23.7404560139
120.698658735	23.7288138508
120.703787839	23.7162121656
120.703945972	23.7107116602
120.701648429	23.6990218812
120.696167582	23.6849689726
120.689734494	23.6776173842
120.684580158	23.6741489444
120.678803875	23.6692381992
120.669585896	23.664608109
120.66185629	23.6577229793
120.645095189	23.6391950588
> -L"Tamaopu - Shuangtung fault"
120.801545118	23.7482848456
120.800425434	23.7516243136
120.800393133	23.7531732181
120.800262225	23.755602759
120.800131368	23.758153762
120.799753368	23.7611296992
120.799837043	23.7641973527
120.799937459	23.7677508776
120.799576905	23.7731565376
120.799759494	23.7759509563
120.799710926	23.7782287905
120.800437475	23.7804468515
120.801345331	23.782513246
120.802253025	23.7840633514
120.804133793	23.7857058084
120.806493027	23.7876828871
120.806608481	23.7877134651
120.808852238	23.7894473478
120.811442363	23.7911513686
120.814989333	23.7932816594
120.818239891	23.7959582359
120.819692184	23.7976606834
120.821656464	23.8003963651
120.823389803	23.8029496087
120.824859473	23.8057454577
120.826053113	23.808413985
120.826129281	23.8088329273
120.82629691	23.8097560582
120.826628912	23.8131580042
120.826894379	23.8157095485
120.826961422	23.8173495875
120.82696347	23.8206904731
120.826834006	23.8243267104
120.826767812	23.8243955211
120.82632362	23.8263692068
120.825235796	23.828068715
120.823554655	23.83070916
120.821740707	23.8319522148
120.81992664	23.833256114
120.817848626	23.8345292467
120.815358396	23.8363485709
120.811845776	23.839229602
120.810163867	23.8411105107
120.809487778	23.8418689694
120.808960407	23.8430832033
120.808300847	23.8439327055
120.807245433	23.8450854993
120.806585914	23.8460565456
120.806042105	23.847513671
120.806059279	23.8490322772
120.805795772	23.850125279
120.805796186	23.8510971517
120.805401396	23.8537693464
120.804990278	23.856897021
120.804958022	23.8585370241
120.804232757	23.8603583846
120.803574062	23.8634553948
120.803145915	23.865368246
120.803212456	23.866674242
120.803014869	23.8676762923
120.802487391	23.8690118698
120.801927161	23.8711067833
120.801726728	23.8721582249
120.801502309	23.8731630373
120.801438136	23.8733403148
120.800749649	23.8748587269
120.800500782	23.8761111238
120.800413936	23.8777098714
120.800308209	23.8787317223
120.800503436	23.8797699475
120.800653425	23.8803810338
120.800634828	23.8806052633
120.800702969	23.8823355151
120.800641109	23.8840655982
120.800254087	23.8854971607
120.799607208	23.8869286547
120.799026006	23.8878802363
120.798894981	23.8881810748
120.798209885	23.8896355402
120.797728337	23.8908281133
120.796958115	23.8915858448
120.796109179	23.8921169821
120.794125769	23.8932158857
120.793050865	23.8942206258
120.791097675	23.8957852351
120.789682344	23.8971358995
120.788320909	23.89850297
120.787676419	23.899392582
120.787502244	23.9002894339
120.78748363	23.902062642
120.78820868	23.9058337944
120.788877472	23.9090025292
120.789260727	23.9131129319
120.789478636	23.9141288016
120.789677386	23.914870659
120.789392633	23.916254917
120.789072761	23.9171099384
120.787982916	23.9209678959
120.787769132	23.9218907889
120.787587816	23.9224783337
120.786910323	23.9235054279
120.786338184	23.9248071925
120.785874709	23.9266363967
120.785648365	23.9280850238
120.785484913	23.9296193471
120.785451268	23.9309543676
120.785785811	23.9324402593
120.78592435	23.9346632161
120.78559785	23.9364970326
120.78540917	23.9378438461
120.785211522	23.9385847917
120.785189873	23.9386461293
120.784283884	23.9411560041
120.783918865	23.9426407334
120.783949648	23.9451774365
120.784923415	23.9477492361
120.786670174	23.950865558
120.787704865	23.9526660411
120.788097908	23.9544560605
120.787737807	23.9557613679
120.787323131	23.9573788717
120.786742125	23.9596455232
120.786680597	23.9616738584
120.78654734	23.9630127086
120.786083191	23.9645287267
120.785995186	23.9656000667
120.785910387	23.9672813274
120.785820434	23.9684018802
120.786022543	23.971072103
120.786245706	23.9733667779
120.786574617	23.9756340562
120.787422875	23.9776033268
120.788138647	23.9792100765
120.788401111	23.9795130805
120.790420916	23.9823183569
120.792179694	23.9845267931
120.794980079	23.9875711964
120.796030133	23.9886240087
120.796904167	23.9898102311
120.798318827	23.9921498936
120.799358747	23.9940291336
120.800273698	23.99585077
120.800854765	23.9977677802
120.800858117	23.9977839944
120.801020133	23.998726122
120.801123535	23.9997035276
120.801288958	24.0002594737
120.801475961	24.0007004904
120.80182951	24.0013907809
120.802263081	24.0022933885
120.803479454	24.0044523174
120.805138453	24.0069908961
120.806017537	24.0094342841
120.806946978	24.0125471536
120.80701677	24.0139710647
120.807166086	24.0170923386
120.806977669	24.0195248895
120.806549529	24.0243616585
120.806000905	24.028939161
120.80595714	24.0291510764
120.805918148	24.0311408712
120.805777038	24.0328754279
120.805681697	24.0348554876
120.805582046	24.0361945656
120.805988738	24.0388353812
120.806040505	24.04200339
120.806425858	24.0452098375
120.805728868	24.0478117755
120.805724555	24.0506782763
120.805960967	24.0573167877
120.806129602	24.0579014454
120.806177855	24.0599570842
120.806176765	24.0606831225
120.806691861	24.0629753137
120.807268434	24.0654462905
120.807343723	24.0665215374
120.807460257	24.0676247397
120.808104815	24.069294536
120.808422365	24.0697946726
120.808450262	24.0717654874
120.808784732	24.074754945
120.80897129	24.0770089671
120.809017456	24.0771126025
120.808805793	24.0778385569
120.808583471	24.078913068
120.808006432	24.080185259
120.807815142	24.0810055137
120.807320168	24.0822872866
120.807221189	24.0833242939
120.807200566	24.0833902796
120.806942191	24.084417694
120.806327179	24.0869630135
120.80591352	24.088848289
120.805648553	24.0909505697
120.805091072	24.0928074844
120.804860986	24.0955416573
120.804838193	24.0969843091
120.80453631	24.0996524671
120.804169269	24.1011419059
120.803756106	24.102649977
120.80252026	24.1047605705
120.801258362	24.1070595814
120.799693069	24.1095469165
120.798478187	24.1112425608
120.798271557	24.1119966778
120.797573736	24.1147868335
120.797455028	24.1151449975
120.797626171	24.1174082113
120.797295116	24.1188410573
120.797287197	24.120210668
120.797548468	24.1220291689
120.797534053	24.1232997085
120.797916812	24.1257909432
120.798025428	24.126645711
120.798547733	24.1298974755
120.800289076	24.1334701461
120.804844674	24.1464822148
120.805132766	24.1495573798
120.805166525	24.1496144037
120.805825672	24.1505243178
120.806682781	24.1514950728
120.80787008	24.1525268318
120.808925249	24.1536190994
120.809518192	24.1546501002
120.809978912	24.1557415268
120.810241237	24.1570145742
120.810304892	24.1586510215
120.810366849	24.1614389105
120.810429532	24.1636813739
120.810425238	24.1665903643
120.810592493	24.1684388774
120.811014594	24.1701061984
120.812068336	24.1722892908
120.813452885	24.1741091338
120.814970161	24.1755654785
120.81686065	24.1770341765
120.818731271	24.1781722314
120.821084506	24.1796432325
120.823438029	24.1810033065
120.826323118	24.1825483475
120.826526524	24.1826419514
120.8281718	24.1833989204
120.829756566	24.1840067153
120.831869636	24.1847969458
120.833718307	24.1856474515
120.835633171	24.1864980061
120.837679772	24.1876517307
120.840980257	24.1899581823
120.841002951	24.1899778356
120.842329467	24.1909623878
120.845288607	24.1965811203
120.84831594	24.2011263511
120.849876897	24.2036121926
120.851339235	24.2061164333
120.854042268	24.2108076088
120.856702293	24.2140488987
120.860010255	24.2174340471
120.862708445	24.2207209582
120.864891505	24.2236006455
120.866261712	24.2255465921
120.867534703	24.2284778131
120.86758959	24.2295128982
120.868468984	24.2317361639
120.87092208	24.2378457202
120.872073587	24.239516458
120.873459913	24.2412145629
120.874877103	24.2433672581
120.876033831	24.2450348087
120.876627208	24.2466109611
120.877451234	24.2484956761
120.879532045	24.2503101388
120.881447257	24.2520691794
120.882578861	24.2534994376
120.887047196	24.2564681372
120.888184985	24.2571650206
120.890166781	24.2587422228
120.891752283	24.2598341995
120.892743329	24.260441004
120.893932562	24.2612902188
120.89565053	24.2622004704
120.897963116	24.2635959303
120.902118891	24.2652001551
120.904638051	24.2660244905
120.908074553	24.2674810892
120.909792705	24.2683911809
120.91147293	24.2693185689
120.914022325	24.2704542153
120.917011893	24.2719115322
120.923990331	24.2744970734
120.926117538	24.2753694383
120.928115613	24.2764952781
120.928858733	24.2768496083
120.929207393	24.2770822966
120.931206653	24.2782202868
120.934579999	24.2806448269
> -L"Chiuchiungkeng fault"
120.594417222	23.6678132355
120.5809449	23.6609047823
120.579081111	23.6480318611
120.577048146	23.6385216397
120.574996114	23.6350066044
120.575193507	23.6230165941
120.571728219	23.6149646185
120.570003124	23.6086721103
120.562512317	23.5817861517
120.560281086	23.5718211912
120.559000142	23.5674913021
120.559029426	23.55871775
120.557737432	23.5483705969
120.557011387	23.538098477
120.552490564	23.5263339249
120.552043511	23.515319539
120.531572163	23.4933881179
120.533622076	23.4875745822
120.534247882	23.480571372
120.533818571	23.471149713
120.531312701	23.4604588516
120.519641644	23.4398972973
120.517449783	23.4316764794
120.516897152	23.4255715627
120.516298642	23.4157202296
120.514701274	23.4100409189
120.513435045	23.4023317964
120.507445406	23.3944883872
> -L"Meishan fault"
120.639338115	23.6378850149
120.637463485	23.6371121921
120.632888233	23.6326828293
120.628315457	23.6274848852
120.615617623	23.6201536487
120.595843855	23.6091529704
120.577989251	23.5995334972
120.563160816	23.5944638738
120.550850963	23.5902830209
120.542831898	23.5881617062
120.517534711	23.5801605665
120.480686998	23.5686591629
120.448686219	23.5583190278
120.435733268	23.5536618921
120.428707643	23.5519072419
120.426524599	23.5507465403
> -L"Chiayi frontal structure"
120.239679594	23.5431095175
120.231889945	23.5187444272
120.224103037	23.4943789468
120.217859761	23.4672084483
120.211618874	23.4400376747
120.207504284	23.4144242239
120.203391125	23.3888106247
120.198718298	23.3551786794
120.194047556	23.3215465166
120.191445453	23.2986119786
120.184936091	23.2174398459
120.184843293	23.1825650543
120.184750242	23.1476901111
> -L"Muchiliao - Liuchia fault"
120.468178285	23.3821153767
120.460134807	23.3678481845
120.457756161	23.3629370066
120.449823062	23.344423022
120.442394485	23.3254482638
120.432839942	23.3103817777
120.408909958	23.2989027452
120.402536491	23.2942379654
120.397543049	23.2874688602
120.388948755	23.2692949749
120.377218014	23.245837135
120.36993903	23.2333603762
120.365885316	23.2217424576
120.365983862	23.2008599052
120.372424529	23.1899168746
> -L"Chungchou structure"
120.319686119	23.18494578
120.319202363	23.179090151
120.3262546	23.1718431031
120.334285739	23.1740921167
120.343928114	23.1617926303
120.348739458	23.1575410641
120.351163681	23.151539277
120.351549994	23.1423649694
120.353297892	23.1346200883
120.357276791	23.1253022273
120.363816231	23.1169438263
120.364813487	23.1098510515
120.363892855	23.102671055
120.360876102	23.0895660301
120.339303794	23.0809060469
120.335908873	23.073982417
120.334897395	23.0721758449
120.332145041	23.0568341617
120.330879748	23.0477022357
120.32737981	23.0358047032
120.316216721	23.0223513709
120.31036036	23.001977998
120.309676107	22.9924566754
120.311378302	22.9842525243
120.313145429	22.9728200638
120.317909847	22.9576021652
> -L"Hsinhua fault"
120.363483074	23.0890947824
120.352452607	23.0861849834
120.344527016	23.0859120065
120.336505622	23.0849334418
120.327613294	23.0813634442
120.314402218	23.0750978396
120.301192389	23.0688311547
120.285610988	23.061115921
120.270648487	23.0544380578
120.259297667	23.0503323951
120.251836889	23.046645946
120.237119835	23.0411956768
> -L"Houchiali fault"
120.250780498	23.0336120457
120.250173144	23.0267401172
120.250206175	23.0207671809
120.249929774	23.0124035344
120.247095733	22.9998465664
120.247157003	22.988796601
120.244664443	22.9729559724
120.239253256	22.9600878801
120.238011765	22.9514208798
120.234514876	22.9424443437
120.226823354	22.9340446694
> -L"Chishan fault"
120.613588415	22.954754592
120.606396215	22.954646899
120.599204031	22.9545388801
120.591336907	22.9526285829
120.58347001	22.9507178983
120.571425556	22.9483455436
120.558415493	22.9441693833
120.549484404	22.9410839217
120.54075902	22.9347581781
120.533201793	22.9280753571
120.525259134	22.9206709446
120.520702275	22.9177769206
120.510327956	22.9114445414
120.501801279	22.9049372761
120.492298521	22.8998666127
120.480625141	22.8961626365
120.479733492	22.8921992617
120.477571411	22.881750955
120.473977154	22.8733381216
120.470914365	22.8615665743
120.464182105	22.861063992
120.45436869	22.8538298014
120.450369298	22.8500956039
120.442626714	22.8434679089
120.433982999	22.835756517
120.428572003	22.8292564343
120.423415394	22.8239572334
120.414295213	22.8145980693
120.399835506	22.7973867893
120.390859289	22.794843936
120.387264482	22.7929407854
120.378296737	22.7882211639
120.369751129	22.7827554453
120.366322384	22.7768192961
120.360384201	22.7738328138
> -L"Hsiaokangshan fault"
120.361227863	22.8762592809
120.350604537	22.8732798457
120.343410889	22.8694024246
120.341319676	22.8677538702
120.339159478	22.8635108111
120.338248862	22.8608634897
120.337506843	22.8546147898
120.336566605	22.8486004644
120.332981331	22.8470292963
120.331040916	22.844502458
120.32852674	22.8363769886
120.328165797	22.8308987247
120.327804876	22.825420457
120.327247282	22.817748807
120.327729804	22.8104452921
> -L"Kaoping River structure"
120.421759922	22.6018020243
120.422371143	22.6112911443
120.42356527	22.6208298588
120.42277485	22.6303355931
120.422632655	22.6404506888
120.423648476	22.6448949669
120.42466436	22.6493392375
120.426707279	22.6555874281
120.427707905	22.6637521374
120.426916062	22.6675898368
120.429052581	22.6733235601
120.430278382	22.6786259986
120.431504273	22.6839284261
120.431226787	22.6884880606
120.433118187	22.7000695856
120.434529671	22.7093311274
120.435879433	22.713927437
120.439714584	22.7213929747
120.441608967	22.7262649697
120.444847429	22.73474209
120.44598721	22.740866849
120.44751744	22.7464528773
120.448453932	22.7549172135
120.448525308	22.7659136374
120.450419466	22.7715973339
120.455129639	22.7846439438
120.458453573	22.7963341363
120.459244833	22.7995998295
120.459741795	22.8048821739
120.460736765	22.8152068234
120.460886675	22.8198654889
120.460119309	22.8281778829
120.45962626	22.8341653791
120.459333161	22.8428054252
120.464231021	22.8485826718
120.467845544	22.8514751403
120.46885911	22.857239214
> -L"Chaochou fault"
120.638216054	22.3113669875
120.630041612	22.3295322077
120.624311953	22.3437570275
120.623131169	22.3466881225
120.621274677	22.3512962761
120.615007561	22.3781067203
120.612438153	22.397184242
120.61103832	22.4132039136
120.611747265	22.4367900258
120.611936667	22.4382146917
120.610077278	22.4597136481
120.610044282	22.4715055879
120.614983389	22.4879420307
120.61967332	22.4964158084
120.620667061	22.5037834171
120.622358532	22.5230507979
120.622316438	22.5385334041
120.623824906	22.5540196149
120.626094017	22.5750885049
120.625723933	22.5806914956
120.624263628	22.5825915143
120.601326314	22.6242717095
120.600326262	22.6374971131
120.602038894	22.6507743909
120.609418719	22.6727336214
120.616392675	22.736406388
120.618121856	22.7446722181
120.625684627	22.7557959855
120.626359139	22.7762485797
120.621059325	22.7914050087
120.620886668	22.8010205981
120.62493204	22.8174179733
120.627481437	22.8469490175
120.638558585	22.8578094178
120.644362463	22.8665630389
120.645263959	22.8798834608
120.647945399	22.8995468699
120.648691117	22.9117901129
120.650372651	22.9380771823
120.651079038	22.9658021881
120.654933374	22.97913225
120.655282941	22.994614875
120.660009305	23.0065049406
> -L"Hengchun fault"
120.882778769	21.7991510762
120.854713538	21.8438167281
120.831646354	21.8692452916
120.791618845	21.9304953747
120.78315098	21.9408795761
120.761587234	21.9624490916
120.758670114	21.975408108
120.756040181	21.9894477458
120.751518575	22.0084806967
120.748600748	22.0207642802
120.743728625	22.0322345458
120.739000552	22.0437048739
120.734929091	22.0522053915
120.727216193	22.0708271885
120.723139814	22.0810827804
120.718336774	22.0921471931
> -L"Hengchun offshore structure"
120.714340786	21.9171372298
120.712442005	21.92584365
120.710542987	21.9345500365
120.710023288	21.9410307652
120.710261763	21.9551985256
120.710919592	21.9630428919
120.709738183	21.974518677
120.705667011	21.9830185417
120.701022414	21.9885465151
120.69333014	21.9971744436
120.690569359	22.0016253502
120.68685808	22.0101241293
120.682854711	22.0197050109
120.68283036	22.030642603
120.683846286	22.0405924546
> -L"Milun fault"
121.741196012	24.107911511
121.6922969	24.0717964999
121.67962711	24.0605961502
